target,discovered,wrong letters,number of hits,lives remaining,game won
ululating,"['u', 'l', 'u', 'l', 'a', 't', 'i', 'n', 'g']",['r'],9,9,True
contrasting,"['c', 'o', 'n', 't', 'r', 'a', 's', 't', 'i', 'n', 'g']",[],11,10,True
peevishly,"['p', 'e', 'e', 'v', 'i', 's', 'h', 'l', 'y']","['t', 'a', 'o', 'n', 'd', 'r']",9,4,True
aviary,"['a', 'v', 'i', 'a', 'r', 'y']","['s', 'd', 'p']",6,7,True
primes,"['p', 'r', 'i', 'm', 'e', 's']","['a', 'd', 'c']",6,7,True
handcrafted,"['h', 'a', 'n', 'd', 'c', 'r', 'a', 'f', 't', 'e', 'd']","['o', 'l', 's', 'i']",11,6,True
adoption,"['a', 'd', 'o', 'p', 't', 'i', 'o', 'n']","['r', 's', 'e', 'g']",8,6,True
implausibility,"['i', 'm', 'p', 'l', 'a', 'u', 's', 'i', 'b', 'i', 'l', 'i', 't', 'y']",[],14,10,True
fluffiest,"['f', 'l', 'u', 'f', 'f', 'i', 'e', 's', 't']","['n', 'r', 'o', 'c', 'a', 'm', 'h', 'p']",9,2,True
tones,"['t', 'o', 'n', 'e', 's']","['a', 'i', 'l', 'p', 'k', 'm']",5,4,True
blights,"['b', 'l', 'i', 'g', 'h', 't', 's']",['r'],7,9,True
applesauce,"['a', 'p', 'p', 'l', 'e', 's', 'a', 'u', 'c', 'e']","['o', 'n']",10,8,True
insetted,"['i', 'n', 's', 'e', 't', 't', 'e', 'd']","['r', 'a', 'l', 'b']",8,6,True
gearbox,"['g', 'e', 'a', 'r', 'b', 'o', 'x']","['s', 'i']",7,8,True
gullies,"['g', 'u', 'l', 'l', 'i', 'e', 's']","['r', 'o', 'a', 'p', 'b', 'm', 'n']",7,3,True
formaldehyde,"['f', 'o', 'r', 'm', 'a', 'l', 'd', 'e', 'h', 'y', 'd', 'e']","['c', 's']",12,8,True
cassettes,"['c', 'a', 's', 's', 'e', 't', 't', 'e', 's']",[],9,10,True
slumps,"['s', 'l', 'u', 'm', 'p', 's']","['e', 'a', 'o', 't', 'i', 'r']",6,4,True
hinted,"['h', 'i', 'n', 't', 'e', 'd']","['s', 'r', 'l', 'g', 'k', 'c', 'm']",6,3,True
mealtimes,"['m', 'e', 'a', 'l', 't', 'i', 'm', 'e', 's']","['n', 'r']",9,8,True
emblazoning,"['e', 'm', 'b', 'l', 'a', 'z', 'o', 'n', 'i', 'n', 'g']",[],11,10,True
testily,"['t', 'e', 's', 't', 'i', 'l', 'y']",['r'],7,9,True
enactment,"['e', 'n', 'a', 'c', 't', 'm', 'e', 'n', 't']","['r', 's']",9,8,True
musicals,"['m', 'u', 's', 'i', 'c', 'a', 'l', 's']","['r', 'd', 'e']",8,7,True
misspelled,"['m', 'i', 's', 's', 'p', 'e', 'l', 'l', 'e', 'd']",['o'],10,9,True
scandalised,"['s', 'c', 'a', 'n', 'd', 'a', 'l', 'i', 's', 'e', 'd']","['o', 'r']",11,8,True
dame,"['d', 'a', 'm', 'e']","['l', 'r', 's']",4,7,True
gingham,"['g', 'i', 'n', 'g', 'h', 'a', 'm']","['s', 'r', 'l', 'y']",7,6,True
yearning,"['y', 'e', 'a', 'r', 'n', 'i', 'n', 'g']","['s', 'l', 'd', 'w']",8,6,True
semi,"['s', 'e', 'm', 'i']","['a', 'n', 'l', 'r', 'y', 'c']",4,4,True
slenderised,"['s', 'l', 'e', 'n', 'd', 'e', 'r', 'i', 's', 'e', 'd']","['o', 'u']",11,8,True
sorcerers,"['s', 'o', 'r', 'c', 'e', 'r', 'e', 'r', 's']","['t', 'a']",9,8,True
preregister,"['p', 'r', 'e', 'r', 'e', 'g', 'i', 's', 't', 'e', 'r']","['o', 'l', 'd', 'c']",11,6,True
romanticised,"['r', 'o', 'm', 'a', 'n', 't', 'i', 'c', 'i', 's', 'e', 'd']",[],12,10,True
hoboes,"['h', 'o', 'b', 'o', 'e', 's']","['a', 'i', 'u', 'r', 'l']",6,5,True
whittled,"['w', 'h', 'i', 't', 't', 'l', 'e', 'd']","['r', 'a', 's']",8,7,True
yak,"['y', 'a', 'k']","['t', 'p', 'w', 'g', 'm', 'b']",3,4,True
entangled,"['e', 'n', 't', 'a', 'n', 'g', 'l', 'e', 'd']","['s', 'u']",9,8,True
antes,"['a', 'n', 't', 'e', 's']","['c', 'l', 'd']",5,7,True
screeched,"['s', 'c', 'r', 'e', 'e', 'c', 'h', 'e', 'd']","['t', 'a', 'o', 'l', 'u', 'p']",9,4,True
mires,"['m', 'i', 'r', 'e', 's']","['a', 't', 'v', 'l']",5,6,True
totters,"['t', 'o', 't', 't', 'e', 'r', 's']","['a', 'l', 'c', 'd', 'b', 'g']",7,4,True
hyper,"['h', 'y', 'p', 'e', 'r']","['s', 'd', 'a', 'o', 'i', 't', 'l', 'b']",5,2,True
noon,"['n', 'o', 'o', 'n']","['e', 's', 'a', 'l', 'r', 'k', 'd', 't', 'p']",4,1,True
moseyed,"['m', 'o', 's', 'e', 'y', 'e', 'd']","['t', 'n', 'r', 'a', 'l']",7,5,True
infinitesimally,"['i', 'n', 'f', 'i', 'n', 'i', 't', 'e', 's', 'i', 'm', 'a', 'l', 'l', 'y']",[],15,10,True
monikers,"['m', 'o', 'n', 'i', 'k', 'e', 'r', 's']","['a', 'l', 'u', 't', 'd', 'c']",8,4,True
flippest,"['f', 'l', 'i', 'p', 'p', 'e', 's', 't']","['r', 'a', 'u', 'o', 'b']",8,5,True
auk,"['a', 'u', 'k']","['e', 'd', 'r', 'l', 't', 's', 'm', 'n', 'g']",3,1,True
centigramme,"['c', 'e', 'n', 't', 'i', 'g', 'r', 'a', 'm', 'm', 'e']","['o', 'l', 'd']",11,7,True
message,"['m', 'e', 's', 's', 'a', 'g', 'e']",[],7,10,True
anthropological,"['a', 'n', 't', 'h', 'r', 'o', 'p', 'o', 'l', 'o', 'g', 'i', 'c', 'a', 'l']",['b'],15,9,True
succession,"['s', 'u', 'c', 'c', 'e', 's', 's', 'i', 'o', 'n']",['r'],10,9,True
marches,"['m', 'a', 'r', 'c', 'h', 'e', 's']","['n', 'l', 't', 'p']",7,6,True
unholiest,"['u', 'n', 'h', 'o', 'l', 'i', 'e', 's', 't']","['r', 'a', 'b']",9,7,True
orchestrating,"['o', 'r', 'c', 'h', 'e', 's', 't', 'r', 'a', 't', 'i', 'n', 'g']","['l', 'd']",13,8,True
weighting,"['_', '_', '_', '_', '_', 't', '_', '_', '_']","['a', 'o', 's', 'c', 'r', 'l', 'b', 'd', 'k', 'v']",1,0,False
octopi,"['o', 'c', 't', 'o', 'p', 'i']","['s', 'r', 'd', 'n', 'a', 'l']",6,4,True
admen,"['a', 'd', 'm', 'e', 'n']","['s', 'l']",5,8,True
announced,"['a', 'n', 'n', 'o', 'u', 'n', 'c', 'e', 'd']","['t', 'r', 's']",9,7,True
contrive,"['c', 'o', 'n', 't', 'r', 'i', 'v', 'e']",['a'],8,9,True
innocuously,"['i', 'n', 'n', 'o', 'c', 'u', 'o', 'u', 's', 'l', 'y']","['r', 'd']",11,8,True
illness,"['i', 'l', 'l', 'n', 'e', 's', 's']",['a'],7,9,True
proper,"['p', 'r', 'o', 'p', 'e', 'r']","['s', 'a', 'k', 'g', 'd']",6,5,True
smith,"['s', 'm', 'i', 't', 'h']","['e', 'a', 'o', 'l']",5,6,True
bondsmen,"['b', 'o', 'n', 'd', 's', 'm', 'e', 'n']","['r', 'a', 't', 'l', 'c']",8,5,True
burlesque,"['b', 'u', 'r', 'l', 'e', 's', 'q', 'u', 'e']","['t', 'a', 'o', 'c', 'd']",9,5,True
swanked,"['s', 'w', 'a', 'n', 'k', 'e', 'd']","['r', 'i', 'l', 't', 'p', 'c', 'b']",7,3,True
mementos,"['m', 'e', 'm', 'e', 'n', 't', 'o', 's']","['r', 'a', 'i', 'c', 'l', 'u', 'y']",8,3,True
roadway,"['r', 'o', 'a', 'd', 'w', 'a', 'y']","['s', 'n']",7,8,True
conclusively,"['c', 'o', 'n', 'c', 'l', 'u', 's', 'i', 'v', 'e', 'l', 'y']",[],12,10,True
shills,"['s', 'h', 'i', 'l', 'l', 's']","['e', 'a', 'o', 't', 'p', 'k']",6,4,True
squeezers,"['s', 'q', 'u', 'e', 'e', 'z', 'e', 'r', 's']","['t', 'a', 'o', 'l', 'd', 'g', 'n', 'm', 'h']",9,1,True
thankfully,"['t', 'h', 'a', 'n', 'k', 'f', 'u', 'l', 'l', 'y']","['o', 'r', 'c', 's']",10,6,True
maid,"['m', 'a', 'i', 'd']","['e', 's', 'r', 'l', 'n', 't']",4,4,True
cabana,"['c', 'a', 'b', 'a', 'n', 'a']","['s', 'r', 'd']",6,7,True
contemplating,"['c', 'o', 'n', 't', 'e', 'm', 'p', 'l', 'a', 't', 'i', 'n', 'g']",[],13,10,True
prophesies,"['p', 'r', 'o', 'p', 'h', 'e', 's', 'i', 'e', 's']","['t', 'l', 'n', 'c', 'g', 'd', 'k', 'b']",10,2,True
screening,"['s', 'c', 'r', 'e', 'e', 'n', 'i', 'n', 'g']","['t', 'a', 'o', 'l', 'd', 'u']",9,4,True
mintiest,"['m', 'i', 'n', 't', 'i', 'e', 's', 't']","['r', 'a', 'l']",8,7,True
huskiness,"['h', 'u', 's', 'k', 'i', 'n', 'e', 's', 's']","['t', 'a', 'o', 'l', 'd', 'g', 'r', 'p', 'm']",9,1,True
bunker,"['b', 'u', 'n', 'k', 'e', 'r']","['s', 'a', 'i', 'o', 'l', 'm', 'f']",6,3,True
piked,"['p', 'i', 'k', 'e', 'd']","['s', 'a', 'o', 'l', 'r']",5,5,True
hemispheric,"['h', 'e', 'm', 'i', 's', 'p', 'h', 'e', 'r', 'i', 'c']","['o', 'l', 'd']",11,7,True
origin,"['o', 'r', 'i', 'g', 'i', 'n']","['s', 'e', 'd']",6,7,True
predetermining,"['p', 'r', 'e', 'd', 'e', 't', 'e', 'r', 'm', 'i', 'n', 'i', 'n', 'g']","['l', 'c', 'o', 's']",14,6,True
anecdote,"['a', 'n', 'e', 'c', 'd', 'o', 't', 'e']","['r', 's']",8,8,True
landholder,"['l', 'a', 'n', 'd', 'h', 'o', 'l', 'd', 'e', 'r']",[],10,10,True
enthronement,"['e', 'n', 't', 'h', 'r', 'o', 'n', 'e', 'm', 'e', 'n', 't']","['c', 'l', 'a', 'd']",12,6,True
bodice,"['b', 'o', 'd', 'i', 'c', 'e']","['s', 'r', 'n', 'm', 'l']",6,5,True
convalescent,"['c', 'o', 'n', 'v', 'a', 'l', 'e', 's', 'c', 'e', 'n', 't']",['i'],12,9,True
housecleans,"['h', 'o', 'u', 's', 'e', 'c', 'l', 'e', 'a', 'n', 's']",['r'],11,9,True
mottos,"['_', '_', '_', '_', '_', 's']","['e', 'a', 'i', 'r', 'l', 'h', 'n', 'b', 'c', 'd']",1,0,False
moralists,"['m', 'o', 'r', 'a', 'l', 'i', 's', 't', 's']",[],9,10,True
convertors,"['c', 'o', 'n', 'v', 'e', 'r', 't', 'o', 'r', 's']","['u', 'p', 'l', 'f']",10,6,True
pilloried,"['p', 'i', 'l', 'l', 'o', 'r', 'i', 'e', 'd']","['t', 'a', 'g', 's']",9,6,True
weltered,"['w', 'e', 'l', 't', 'e', 'r', 'e', 'd']","['s', 'a', 'c', 'f']",8,6,True
flan,"['f', 'l', 'a', 'n']","['e', 's', 'r', 'b', 'p', 'y', 'k', 'w', 'g']",4,1,True
rind,"['r', 'i', 'n', 'd']","['e', 's', 'a', 'o', 'u']",4,5,True
purifying,"['p', 'u', 'r', 'i', 'f', 'y', 'i', 'n', 'g']","['t', 'a', 'o', 'l', 'd', 's']",9,4,True
beers,"['b', 'e', 'e', 'r', 's']","['d', 'l']",5,8,True
pinto,"['p', 'i', 'n', 't', 'o']","['s', 'e', 'a', 'g']",5,6,True
differing,"['d', 'i', 'f', 'f', 'e', 'r', 'i', 'n', 'g']","['t', 'a', 'o', 'l', 's', 'k']",9,4,True
watchman,"['w', 'a', 't', 'c', 'h', 'm', 'a', 'n']","['r', 'l']",8,8,True
dedicate,"['d', 'e', 'd', 'i', 'c', 'a', 't', 'e']","['r', 'l', 'm', 's', 'g']",8,5,True
impressionism,"['i', 'm', 'p', 'r', 'e', 's', 's', 'i', 'o', 'n', 'i', 's', 'm']","['c', 'l', 'g']",13,7,True
leaking,"['l', 'e', 'a', 'k', 'i', 'n', 'g']","['s', 'r', 'd', 'p', 'f']",7,5,True
choke,"['c', 'h', 'o', 'k', 'e']","['s', 'a', 'i', 'u', 'r', 'l', 'n', 'y']",5,2,True
roughest,"['r', 'o', 'u', 'g', 'h', 'e', 's', 't']","['d', 'l', 'k']",8,7,True
accepts,"['a', 'c', 'c', 'e', 'p', 't', 's']","['r', 'i', 'u']",7,7,True
interleave,"['i', 'n', 't', 'e', 'r', 'l', 'e', 'a', 'v', 'e']","['o', 's', 'c', 'd']",10,6,True
asserts,"['a', 's', 's', 'e', 'r', 't', 's']",[],7,10,True
meat,"['m', 'e', 'a', 't']","['s', 'r', 'l', 'b', 'p', 'f']",4,4,True
reformed,"['r', 'e', 'f', 'o', 'r', 'm', 'e', 'd']","['t', 'v', 'a']",8,7,True
quiescent,"['q', 'u', 'i', 'e', 's', 'c', 'e', 'n', 't']",[],9,10,True
freckle,"['f', 'r', 'e', 'c', 'k', 'l', 'e']","['s', 'd', 'a', 'i', 'o']",7,5,True
familiarly,"['f', 'a', 'm', 'i', 'l', 'i', 'a', 'r', 'l', 'y']","['o', 'p']",10,8,True
racks,"['r', 'a', 'c', 'k', 's']","['e', 'i']",5,8,True
threatened,"['t', 'h', 'r', 'e', 'a', 't', 'e', 'n', 'e', 'd']","['o', 'l', 'g', 'm', 'c', 's']",10,4,True
procreation,"['p', 'r', 'o', 'c', 'r', 'e', 'a', 't', 'i', 'o', 'n']",['s'],11,9,True
demobilises,"['d', 'e', 'm', 'o', 'b', 'i', 'l', 'i', 's', 'e', 's']",['r'],11,9,True
circumscription,"['c', 'i', 'r', 'c', 'u', 'm', 's', 'c', 'r', 'i', 'p', 't', 'i', 'o', 'n']",['l'],15,9,True
spinnakers,"['s', 'p', 'i', 'n', 'n', 'a', 'k', 'e', 'r', 's']","['o', 'l', 'g']",10,7,True
limericks,"['l', 'i', 'm', 'e', 'r', 'i', 'c', 'k', 's']","['t', 'a', 'o', 'u']",9,6,True
levitates,"['l', 'e', 'v', 'i', 't', 'a', 't', 'e', 's']","['d', 'p', 'm']",9,7,True
picture,"['p', 'i', 'c', 't', 'u', 'r', 'e']","['s', 'a', 'o', 'b']",7,6,True
franchise,"['f', 'r', 'a', 'n', 'c', 'h', 'i', 's', 'e']","['t', 'l']",9,8,True
bisons,"['b', 'i', 's', 'o', 'n', 's']","['a', 'e', 'c', 'r']",6,6,True
countess,"['c', 'o', 'u', 'n', 't', 'e', 's', 's']","['r', 'a']",8,8,True
minims,"['m', 'i', 'n', 'i', 'm', 's']","['e', 'a', 'l', 'c', 'd', 'p']",6,4,True
spored,"['s', 'p', 'o', 'r', 'e', 'd']",['a'],6,9,True
suppurating,"['s', 'u', 'p', 'p', 'u', 'r', 'a', 't', 'i', 'n', 'g']","['o', 'l', 'd', 'c']",11,6,True
russets,"['r', 'u', 's', 's', 'e', 't', 's']",['l'],7,9,True
grout,"['g', 'r', 'o', 'u', 't']","['s', 'e', 'a', 'n']",5,6,True
netted,"['n', 'e', 't', 't', 'e', 'd']","['s', 'r', 'l', 'a', 'k', 'u']",6,4,True
jousted,"['j', 'o', 'u', 's', 't', 'e', 'd']","['i', 'a', 'l', 'r']",7,6,True
queers,"['q', 'u', 'e', 'e', 'r', 's']",['a'],6,9,True
sometime,"['s', 'o', 'm', 'e', 't', 'i', 'm', 'e']","['r', 'a', 'h', 'g', 'l', 'd', 'n']",8,3,True
naturalise,"['n', 'a', 't', 'u', 'r', 'a', 'l', 'i', 's', 'e']","['o', 'm']",10,8,True
upend,"['u', 'p', 'e', 'n', 'd']","['s', 'a', 'l', 't', 'r']",5,5,True
indelibly,"['i', 'n', 'd', 'e', 'l', 'i', 'b', 'l', 'y']","['t', 'a', 'o']",9,7,True
stiffing,"['s', 't', 'i', 'f', 'f', 'i', 'n', 'g']","['r', 'a', 'e', 'u', 'o', 'l', 'k', 'y']",8,2,True
abjured,"['a', 'b', 'j', 'u', 'r', 'e', 'd']","['s', 'o', 'l']",7,7,True
metropolis,"['m', 'e', 't', 'r', 'o', 'p', 'o', 'l', 'i', 's']","['n', 'c', 'd']",10,7,True
mistyping,"['m', 'i', 's', 't', 'y', 'p', 'i', 'n', 'g']","['a', 'o', 'e', 'r', 'c']",9,5,True
cubing,"['c', 'u', 'b', 'i', 'n', 'g']","['s', 'r', 'd', 'a', 'o', 'e', 'l']",6,3,True
bluebottles,"['b', 'l', 'u', 'e', 'b', 'o', 't', 't', 'l', 'e', 's']",[],11,10,True
destroy,"['d', 'e', 's', 't', 'r', 'o', 'y']","['n', 'l']",7,8,True
jiggling,"['j', 'i', 'g', 'g', 'l', 'i', 'n', 'g']","['r', 'a', 't', 'e', 'u', 'o', 'd', 's', 'p']",8,1,True
bilious,"['b', 'i', 'l', 'i', 'o', 'u', 's']","['r', 'g']",7,8,True
biorhythm,"['b', 'i', 'o', 'r', 'h', 'y', 't', 'h', 'm']","['d', 'l']",9,8,True
chicories,"['c', 'h', 'i', 'c', 'o', 'r', 'i', 'e', 's']","['t', 'a', 'l', 'g']",9,6,True
guff,"['_', 'u', 'f', 'f']","['e', 's', 'a', 'o', 'r', 'l', 'n', 'd', 'b', 'p']",3,0,False
behavioral,"['b', 'e', 'h', 'a', 'v', 'i', 'o', 'r', 'a', 'l']","['t', 'd']",10,8,True
skills,"['s', 'k', 'i', 'l', 'l', 's']","['e', 'a', 'o', 't', 'p']",6,5,True
solders,"['s', 'o', 'l', 'd', 'e', 'r', 's']","['i', 'a']",7,8,True
salvos,"['s', 'a', 'l', 'v', 'o', 's']",['e'],6,9,True
causative,"['c', 'a', 'u', 's', 'a', 't', 'i', 'v', 'e']","['r', 'l']",9,8,True
clomp,"['c', 'l', 'o', 'm', 'p']","['s', 'e', 'a', 'r']",5,6,True
shellacs,"['s', 'h', 'e', 'l', 'l', 'a', 'c', 's']","['r', 'i']",8,8,True
exercise,"['e', 'x', 'e', 'r', 'c', 'i', 's', 'e']","['a', 'g', 't', 'o', 'l']",8,5,True
infinite,"['i', 'n', 'f', 'i', 'n', 'i', 't', 'e']","['r', 'a', 'o', 'y']",8,6,True
outstretching,"['o', 'u', 't', 's', 't', 'r', 'e', 't', 'c', 'h', 'i', 'n', 'g']",['b'],13,9,True
executioner,"['e', 'x', 'e', 'c', 'u', 't', 'i', 'o', 'n', 'e', 'r']",['k'],11,9,True
rasping,"['r', 'a', 's', 'p', 'i', 'n', 'g']","['t', 'h']",7,8,True
shapeliest,"['s', 'h', 'a', 'p', 'e', 'l', 'i', 'e', 's', 't']","['o', 'n', 'r', 'c', 'u', 'b']",10,4,True
risk,"['r', 'i', 's', 'k']","['e', 't', 'h', 'a', 'y', 'u']",4,4,True
mar,"['m', 'a', 'r']","['t', 'p', 'w', 'g']",3,6,True
surveillance,"['s', 'u', 'r', 'v', 'e', 'i', 'l', 'l', 'a', 'n', 'c', 'e']","['t', 'd']",12,8,True
shopkeepers,"['s', 'h', 'o', 'p', 'k', 'e', 'e', 'p', 'e', 'r', 's']",['a'],11,9,True
lyre,"['l', 'y', 'r', 'e']","['a', 'o', 'i']",4,7,True
tears,"['t', 'e', 'a', 'r', 's']","['d', 'b', 'p', 'y', 'f', 'h', 'w', 'g', 'n']",5,1,True
oxides,"['o', 'x', 'i', 'd', 'e', 's']","['a', 'r', 'c', 'n', 'l', 'g']",6,4,True
annals,"['a', 'n', 'n', 'a', 'l', 's']","['e', 'y', 'r']",6,7,True
naps,"['n', 'a', 'p', 's']","['e', 't', 'l', 'r', 'y', 'c', 'm', 'g']",4,2,True
slots,"['s', 'l', 'o', 't', 's']","['a', 'i', 'b', 'p', 'e', 'w', 'g']",5,3,True
herdsman,"['h', 'e', 'r', 'd', 's', 'm', 'a', 'n']","['i', 'o', 't']",8,7,True
loped,"['l', 'o', 'p', 'e', 'd']","['s', 'a', 'r', 'w']",5,6,True
varnishes,"['v', 'a', 'r', 'n', 'i', 's', 'h', 'e', 's']","['t', 'l', 'g', 'd', 'p', 'c']",9,4,True
proverb,"['p', 'r', 'o', 'v', 'e', 'r', 'b']","['s', 'a']",7,8,True
grade,"['g', 'r', 'a', 'd', 'e']","['s', 'c']",5,8,True
hitters,"['h', 'i', 't', 't', 'e', 'r', 's']","['a', 'o', 'l', 'b', 'f']",7,5,True
revalued,"['r', 'e', 'v', 'a', 'l', 'u', 'e', 'd']","['s', 'i', 'c']",8,7,True
insignificant,"['i', 'n', 's', 'i', 'g', 'n', 'i', 'f', 'i', 'c', 'a', 'n', 't']","['d', 'l', 'r']",13,7,True
transformations,"['t', 'r', 'a', 'n', 's', 'f', 'o', 'r', 'm', 'a', 't', 'i', 'o', 'n', 's']","['l', 'c', 'p', 'u', 'g', 'e', 'd']",15,3,True
corrugated,"['c', 'o', 'r', 'r', 'u', 'g', 'a', 't', 'e', 'd']",['l'],10,9,True
zoological,"['z', 'o', 'o', 'l', 'o', 'g', 'i', 'c', 'a', 'l']",['s'],10,9,True
begonias,"['b', 'e', 'g', 'o', 'n', 'i', 'a', 's']","['r', 'l']",8,8,True
vireo,"['v', 'i', 'r', 'e', 'o']","['s', 'd', 'a', 'h']",5,6,True
spare,"['s', 'p', 'a', 'r', 'e']","['t', 'h']",5,8,True
inconclusively,"['i', 'n', 'c', 'o', 'n', 'c', 'l', 'u', 's', 'i', 'v', 'e', 'l', 'y']",['d'],14,9,True
fictions,"['f', 'i', 'c', 't', 'i', 'o', 'n', 's']","['r', 'a', 'u']",8,7,True
commentated,"['c', 'o', 'm', 'm', 'e', 'n', 't', 'a', 't', 'e', 'd']","['r', 'l', 's']",11,7,True
emblazon,"['e', 'm', 'b', 'l', 'a', 'z', 'o', 'n']","['r', 't']",8,8,True
bemused,"['b', 'e', 'm', 'u', 's', 'e', 'd']","['r', 'a', 'i', 'l']",7,6,True
trifles,"['t', 'r', 'i', 'f', 'l', 'e', 's']",['p'],7,9,True
luminescence,"['l', 'u', 'm', 'i', 'n', 'e', 's', 'c', 'e', 'n', 'c', 'e']",['r'],12,9,True
expectations,"['e', 'x', 'p', 'e', 'c', 't', 'a', 't', 'i', 'o', 'n', 's']","['l', 'r']",12,8,True
intelligent,"['i', 'n', 't', 'e', 'l', 'l', 'i', 'g', 'e', 'n', 't']","['o', 'c', 's', 'a']",11,6,True
awaked,"['a', 'w', 'a', 'k', 'e', 'd']","['s', 'r', 'l', 'n', 'o', 'b']",6,4,True
cage,"['c', 'a', 'g', 'e']","['l', 'r', 'm', 'p', 's', 'd', 'k']",4,3,True
fleshes,"['f', 'l', 'e', 's', 'h', 'e', 's']","['a', 'r', 'i', 'u']",7,6,True
slimy,"['s', 'l', 'i', 'm', 'y']","['e', 'a', 'o', 'k']",5,6,True
nimble,"['n', 'i', 'm', 'b', 'l', 'e']","['s', 'r', 'd', 'y']",6,6,True
consigned,"['c', 'o', 'n', 's', 'i', 'g', 'n', 'e', 'd']","['t', 'a', 'r', 'l']",9,6,True
reprove,"['r', 'e', 'p', 'r', 'o', 'v', 'e']","['s', 'i', 't', 'd', 'f', 'g']",7,4,True
arguably,"['a', 'r', 'g', 'u', 'a', 'b', 'l', 'y']","['s', 'e']",8,8,True
picked,"['p', 'i', 'c', 'k', 'e', 'd']","['s', 'r', 'l', 'n', 'o', 'a', 'u']",6,3,True
prefers,"['p', 'r', 'e', 'f', 'e', 'r', 's']","['a', 'o']",7,8,True
profligacy,"['p', 'r', 'o', 'f', 'l', 'i', 'g', 'a', 'c', 'y']","['t', 'd', 's']",10,7,True
enervated,"['e', 'n', 'e', 'r', 'v', 'a', 't', 'e', 'd']",[],9,10,True
impositions,"['i', 'm', 'p', 'o', 's', 'i', 't', 'i', 'o', 'n', 's']","['e', 'a', 'c']",11,7,True
nauseates,"['n', 'a', 'u', 's', 'e', 'a', 't', 'e', 's']","['d', 'i', 'o', 'r']",9,6,True
skunking,"['s', 'k', 'u', 'n', 'k', 'i', 'n', 'g']","['r', 'a', 't', 'l', 'o', 'p', 'c', 'b']",8,2,True
contravention,"['c', 'o', 'n', 't', 'r', 'a', 'v', 'e', 'n', 't', 'i', 'o', 'n']","['m', 'l']",13,8,True
turnip,"['t', 'u', 'r', 'n', 'i', 'p']","['s', 'a', 'd']",6,7,True
teats,"['t', 'e', 'a', 't', 's']","['r', 'l']",5,8,True
speckled,"['s', 'p', 'e', 'c', 'k', 'l', 'e', 'd']","['r', 'a', 't', 'i']",8,6,True
packed,"['p', 'a', 'c', 'k', 'e', 'd']","['s', 'r', 'l', 'n', 'o', 't', 'b']",6,3,True
regarding,"['r', 'e', 'g', 'a', 'r', 'd', 'i', 'n', 'g']","['t', 'l', 's', 'w']",9,6,True
defiantly,"['d', 'e', 'f', 'i', 'a', 'n', 't', 'l', 'y']","['r', 's']",9,8,True
aptly,"['a', 'p', 't', 'l', 'y']","['s', 'e', 'o', 'i']",5,6,True
forfeit,"['f', 'o', 'r', 'f', 'e', 'i', 't']","['s', 'p']",7,8,True
like,"['l', 'i', 'k', 'e']","['a', 'o', 'r', 'f']",4,6,True
blacker,"['b', 'l', 'a', 'c', 'k', 'e', 'r']","['s', 'i']",7,8,True
bearable,"['b', 'e', 'a', 'r', 'a', 'b', 'l', 'e']","['i', 't', 's', 'd', 'p', 'w']",8,4,True
knew,"['k', 'n', 'e', 'w']","['s', 'd', 'r', 'l', 'h']",4,5,True
grindstone,"['g', 'r', 'i', 'n', 'd', 's', 't', 'o', 'n', 'e']","['a', 'u', 'p']",10,7,True
bankruptcies,"['b', 'a', 'n', 'k', 'r', 'u', 'p', 't', 'c', 'i', 'e', 's']",[],12,10,True
smalls,"['s', 'm', 'a', 'l', 'l', 's']","['e', 't', 'k', 'w']",6,6,True
limping,"['l', 'i', 'm', 'p', 'i', 'n', 'g']","['s', 'r', 'e', 'a', 'o', 'u', 'k']",7,3,True
interfacing,"['i', 'n', 't', 'e', 'r', 'f', 'a', 'c', 'i', 'n', 'g']","['o', 'l', 'd', 's']",11,6,True
mint,"['_', '_', 'n', 't']","['e', 's', 'a', 'o', 'u', 'd', 'k', 'l', 'p', 'h']",2,0,False
romanticises,"['r', 'o', 'm', 'a', 'n', 't', 'i', 'c', 'i', 's', 'e', 's']",['d'],12,9,True
cleavage,"['c', 'l', 'e', 'a', 'v', 'a', 'g', 'e']","['r', 's']",8,8,True
revival,"['r', 'e', 'v', 'i', 'v', 'a', 'l']","['s', 'n', 'c', 'm']",7,6,True
praying,"['p', 'r', 'a', 'y', 'i', 'n', 'g']","['s', 'd', 'c', 'b']",7,6,True
troupe,"['t', 'r', 'o', 'u', 'p', 'e']","['s', 'g', 'a', 'l']",6,6,True
public,"['p', 'u', 'b', 'l', 'i', 'c']","['s', 'r', 'd', 'n', 'a', 'e']",6,4,True
generating,"['g', 'e', 'n', 'e', 'r', 'a', 't', 'i', 'n', 'g']","['o', 'l']",10,8,True
sallies,"['s', 'a', 'l', 'l', 'i', 'e', 's']",['r'],7,9,True
yacht,"['y', 'a', 'c', 'h', 't']","['s', 'e']",5,8,True
armpits,"['a', 'r', 'm', 'p', 'i', 't', 's']",['o'],7,9,True
oblongs,"['o', 'b', 'l', 'o', 'n', 'g', 's']","['r', 'i', 'a']",7,7,True
developed,"['d', 'e', 'v', 'e', 'l', 'o', 'p', 'e', 'd']","['t', 'a', 'r', 'n', 'i']",9,5,True
demolish,"['d', 'e', 'm', 'o', 'l', 'i', 's', 'h']","['r', 'a', 't']",8,7,True
