target,discovered,wrong letters,number of hits,lives remaining,game won
compromise,"['c', 'o', 'm', 'p', 'r', 'o', 'm', 'i', 's', 'e']","['a', 'n', 't', 'l', 'd', 'u', 'h']",10,3,True
quivered,"['_', 'u', 'i', '_', 'e', 'r', 'e', 'd']","['s', 'n', 'a', 'o', 'l', 't', 'p', 'c', 'm', 'b']",6,0,False
sneakier,"['s', 'n', 'e', 'a', '_', 'i', 'e', 'r']","['t', 'l', 'o', 'd', 'g', 'c', 'p', 'm', 'u', 'h']",7,0,False
transgressions,"['t', 'r', 'a', 'n', 's', 'g', 'r', 'e', 's', 's', 'i', 'o', 'n', 's']","['l', 'd', 'c']",14,7,True
signatories,"['s', 'i', 'g', 'n', 'a', 't', 'o', 'r', 'i', 'e', 's']","['l', 'd', 'c']",11,7,True
nutted,"['n', 'u', 't', 't', 'e', 'd']","['s', 'i', 'a', 'o', 'r', 'l']",6,4,True
axon,"['a', '_', 'o', 'n']","['e', 'i', 's', 'r', 'l', 't', 'u', 'y', 'm', 'c']",3,0,False
braided,"['b', 'r', 'a', 'i', 'd', 'e', 'd']","['s', 'n', 'l', 't', 'o', 'c', 'p', 'g', 'm']",7,1,True
cyclists,"['c', 'y', 'c', 'l', 'i', 's', 't', 's']","['e', 'a', 'o', 'n', 'u', 'h', 'r', 'p', 'm']",8,1,True
stimulated,"['s', 't', 'i', 'm', 'u', 'l', 'a', 't', 'e', 'd']","['r', 'n', 'o', 'c']",10,6,True
fact,"['_', 'a', '_', 't']","['e', 'i', 'o', 's', 'u', 'r', 'l', 'n', 'y', 'h']",2,0,False
turbans,"['t', 'u', 'r', '_', 'a', 'n', 's']","['e', 'i', 'o', 'l', 'c', 'y', 'm', 'h', 'd', 'p']",6,0,False
waterline,"['_', 'a', 't', 'e', 'r', 'l', 'i', 'n', 'e']","['s', 'o', 'd', 'g', 'c', 'u', 'p', 'm', 'b', 'f']",8,0,False
gelding,"['g', 'e', 'l', 'd', 'i', 'n', 'g']","['s', 'a', 'r', 'o', 't']",7,5,True
apprehend,"['a', 'p', 'p', 'r', 'e', '_', 'e', 'n', 'd']","['s', 'i', 'o', 'l', 't', 'u', 'c', 'g', 'm', 'w']",8,0,False
dozed,"['d', 'o', '_', 'e', 'd']","['s', 'i', 'a', 'r', 'l', 'n', 't', 'u', 'p', 'b']",4,0,False
supplemental,"['s', 'u', 'p', 'p', 'l', 'e', 'm', 'e', 'n', 't', 'a', 'l']","['i', 'r', 'o', 'd', 'c']",12,5,True
hydrogenated,"['h', '_', 'd', 'r', 'o', 'g', 'e', 'n', 'a', 't', 'e', 'd']","['s', 'i', 'l', 'c', 'u', 'm', 'p', 'b', 'w', 'f']",11,0,False
saintlier,"['s', 'a', 'i', 'n', 't', 'l', 'i', 'e', 'r']",['o'],9,9,True
neutralised,"['n', 'e', 'u', 't', 'r', 'a', 'l', 'i', 's', 'e', 'd']",['o'],11,9,True
crawlspace,"['c', 'r', 'a', '_', 'l', 's', 'p', 'a', 'c', 'e']","['i', 'o', 't', 'd', 'u', 'n', 'y', 'h', 'b', 'm']",9,0,False
computations,"['c', 'o', 'm', 'p', 'u', 't', 'a', 't', 'i', 'o', 'n', 's']","['e', 'l', 'r', 'g', 'h']",12,5,True
priest,"['p', 'r', 'i', 'e', 's', 't']","['a', 'o', 'n', 'l', 'd', 'u']",6,4,True
toolbar,"['t', 'o', 'o', 'l', '_', 'a', 'r']","['e', 'i', 's', 'u', 'n', 'y', 'c', 'm', 'p', 'd']",6,0,False
charily,"['c', '_', 'a', 'r', 'i', 'l', 'y']","['e', 's', 'n', 'o', 't', 'u', 'm', 'd', 'p', 'b']",6,0,False
commentate,"['c', 'o', 'm', 'm', 'e', 'n', 't', 'a', 't', 'e']","['s', 'i', 'r', 'l', 'd']",10,5,True
dolls,"['_', 'o', 'l', 'l', 's']","['e', 'i', 'a', 'u', 'r', 't', 'y', 'c', 'w', 'b']",4,0,False
truncheons,"['t', 'r', 'u', 'n', 'c', 'h', 'e', 'o', 'n', 's']","['i', 'a', 'd', 'l', 'p']",10,5,True
tradition,"['t', 'r', 'a', 'd', 'i', 't', 'i', 'o', 'n']","['e', 's', 'l', 'g', 'c', 'u']",9,4,True
militantly,"['m', 'i', 'l', 'i', 't', 'a', 'n', 't', 'l', 'y']","['e', 's', 'o', 'g', 'r', 'c', 'u']",10,3,True
aboriginals,"['a', 'b', 'o', 'r', 'i', 'g', 'i', 'n', 'a', 'l', 's']","['e', 't', 'c', 'u', 'd', 'p', 'm']",11,3,True
universities,"['u', 'n', 'i', '_', 'e', 'r', 's', 'i', 't', 'i', 'e', 's']","['a', 'o', 'l', 'd', 'g', 'c', 'p', 'm', 'h', 'f']",11,0,False
bludgeoned,"['b', 'l', 'u', 'd', 'g', 'e', 'o', 'n', 'e', 'd']","['s', 'i', 'a', 'r', 't', 'c', 'p']",10,3,True
dashikis,"['_', 'a', 's', 'h', 'i', '_', 'i', 's']","['e', 'n', 'o', 'l', 't', 'r', 'u', 'm', 'c', 'p']",6,0,False
swisher,"['s', '_', 'i', 's', 'h', 'e', 'r']","['a', 'o', 'n', 't', 'l', 'd', 'u', 'p', 'c', 'f']",6,0,False
sublimely,"['s', 'u', 'b', 'l', 'i', 'm', 'e', 'l', '_']","['a', 'o', 'n', 'r', 't', 'd', 'p', 'c', 'f', 'g']",8,0,False
malcontents,"['m', 'a', 'l', 'c', 'o', 'n', 't', 'e', 'n', 't', 's']","['i', 'r', 'd', 'u', 'p']",11,5,True
critic,"['_', 'r', 'i', 't', 'i', '_']","['e', 'a', 'o', 's', 'n', 'l', 'u', 'y', 'h', 'p']",4,0,False
comedian,"['c', 'o', 'm', 'e', 'd', 'i', 'a', 'n']","['s', 'r', 'l', 't', 'g']",8,5,True
flurries,"['f', 'l', 'u', 'r', 'r', 'i', 'e', 's']","['a', 'o', 'n', 't', 'd', 'p', 'c', 'b']",8,2,True
underscoring,"['u', 'n', 'd', 'e', 'r', 's', 'c', 'o', 'r', 'i', 'n', 'g']","['a', 't', 'l']",12,7,True
folds,"['_', 'o', 'l', '_', 's']","['e', 'i', 'a', 'u', 'r', 't', 'y', 'c', 'w', 'b']",3,0,False
suddenly,"['s', 'u', 'd', 'd', 'e', 'n', 'l', '_']","['i', 'a', 'o', 'r', 't', 'c', 'p', 'b', 'g', 'f']",7,0,False
devious,"['d', 'e', '_', 'i', 'o', 'u', 's']","['a', 'n', 'r', 'l', 't', 'c', 'p', 'm', 'b', 'h']",6,0,False
effaced,"['e', '_', '_', 'a', 'c', 'e', 'd']","['s', 'i', 'r', 'l', 'o', 't', 'n', 'u', 'p', 'h']",5,0,False
moment,"['_', 'o', '_', 'e', 'n', 't']","['s', 'i', 'a', 'r', 'd', 'l', 'u', 'c', 'y', 'p']",4,0,False
perihelions,"['p', 'e', 'r', 'i', 'h', 'e', 'l', 'i', 'o', 'n', 's']","['a', 't', 'd', 'u', 'g', 'c', 'm']",11,3,True
pooches,"['p', 'o', 'o', 'c', 'h', 'e', 's']","['i', 'a', 'r', 'l', 't', 'd', 'n', 'u']",7,2,True
modulators,"['m', 'o', 'd', 'u', 'l', 'a', 't', 'o', 'r', 's']","['e', 'i', 'n', 'c', 'p', 'b', 'h', 'y']",10,2,True
doggerel,"['d', 'o', '_', '_', 'e', 'r', 'e', 'l']","['s', 'i', 'a', 'u', 't', 'n', 'p', 'b', 'c', 'w']",6,0,False
blacklisted,"['b', 'l', 'a', 'c', '_', 'l', 'i', 's', 't', 'e', 'd']","['r', 'n', 'o', 'u', 'h', 'p', 'm', 'f', 'g', 'y']",10,0,False
geishas,"['g', 'e', 'i', 's', 'h', 'a', 's']","['r', 'n', 'l', 't', 'd', 'o', 'c', 'p', 'm']",7,1,True
circuitously,"['c', 'i', 'r', 'c', 'u', 'i', 't', 'o', 'u', 's', 'l', 'y']","['e', 'a', 'n', 'h', 'p']",12,5,True
fairylands,"['_', 'a', 'i', 'r', 'y', 'l', 'a', 'n', 'd', 's']","['e', 'o', 't', 'g', 'u', 'c', 'm', 'p', 'b', 'h']",9,0,False
initialisation,"['i', 'n', 'i', 't', 'i', 'a', 'l', 'i', 's', 'a', 't', 'i', 'o', 'n']",['e'],14,9,True
apparel,"['a', '_', '_', 'a', 'r', 'e', 'l']","['s', 'i', 'o', 'd', 't', 'u', 'n', 'y', 'c', 'b']",5,0,False
goblet,"['_', 'o', 'b', 'l', 'e', 't']","['s', 'i', 'a', 'r', 'd', 'n', 'u', 'y', 'p', 'c']",5,0,False
supplicant,"['s', 'u', 'p', 'p', 'l', 'i', 'c', 'a', 'n', 't']","['e', 'o', 'g', 'r', 'y', 'm', 'h']",10,3,True
weds,"['_', 'e', 'd', 's']","['i', 'a', 'o', 'u', 'r', 'l', 't', 'n', 'p', 'h']",3,0,False
galvanic,"['g', 'a', 'l', '_', 'a', 'n', 'i', 'c']","['e', 's', 'o', 't', 'r', 'u', 'y', 'm', 'p', 'd']",7,0,False
springing,"['s', 'p', 'r', 'i', 'n', 'g', 'i', 'n', 'g']","['e', 'a', 'o', 'u', 't', 'l']",9,4,True
feds,"['_', 'e', 'd', 's']","['i', 'a', 'o', 'u', 'r', 'l', 't', 'n', 'p', 'h']",3,0,False
splendour,"['s', 'p', 'l', 'e', 'n', 'd', 'o', 'u', 'r']","['i', 'a', 't', 'c']",9,6,True
motivation,"['m', 'o', 't', 'i', '_', 'a', 't', 'i', 'o', 'n']","['e', 's', 'l', 'r', 'g', 'c', 'u', 'd', 'p', 'b']",9,0,False
beguiles,"['_', 'e', '_', 'u', 'i', 'l', 'e', 's']","['a', 'o', 'n', 'r', 't', 'd', 'p', 'c', 'm', 'f']",6,0,False
pled,"['p', 'l', 'e', 'd']","['s', 'i', 'a', 'o', 'u', 'r', 't', 'n']",4,2,True
debunked,"['d', 'e', 'b', 'u', 'n', '_', 'e', 'd']","['s', 'i', 'a', 'o', 'r', 'l', 't', 'p', 'h', 'g']",7,0,False
apportionment,"['a', 'p', 'p', 'o', 'r', 't', 'i', 'o', 'n', 'm', 'e', 'n', 't']","['s', 'l', 'd', 'g', 'c']",13,5,True
yule,"['y', 'u', 'l', 'e']","['s', 'i', 'a', 'o', 'r', 'd', 't', 'n']",4,2,True
clamminess,"['c', 'l', 'a', 'm', 'm', 'i', 'n', 'e', 's', 's']","['r', 't', 'o', 'd', 'g', 'u', 'p']",10,3,True
crusades,"['c', 'r', 'u', 's', 'a', 'd', 'e', 's']","['i', 'o', 't', 'l', 'n']",8,5,True
clerestories,"['c', 'l', 'e', 'r', 'e', 's', 't', 'o', 'r', 'i', 'e', 's']","['a', 'n', 'd', 'u', 'p']",12,5,True
marital,"['m', 'a', 'r', 'i', 't', 'a', 'l']","['e', 's', 'n', 'o', 'y', 'c', 'u']",7,3,True
ulcer,"['u', 'l', '_', 'e', 'r']","['s', 'i', 'a', 'o', 'd', 't', 'y', 'n', 'b', 'p']",4,0,False
lox,"['l', 'o', '_']","['e', 'i', 'a', 's', 'u', 'r', 'y', 't', 'c', 'b']",2,0,False
quiet,"['_', 'u', 'i', 'e', 't']","['s', 'n', 'r', 'l', 'd', 'a', 'o', 'h', 'p', 'm']",4,0,False
hoarding,"['_', 'o', 'a', 'r', 'd', 'i', 'n', 'g']","['e', 's', 'l', 't', 'c', 'm', 'b', 'p', 'w', 'u']",7,0,False
seventeens,"['s', 'e', '_', 'e', 'n', 't', 'e', 'e', 'n', 's']","['i', 'a', 'o', 'u', 'r', 'l', 'd', 'h', 'p', 'y']",9,0,False
which,"['_', '_', 'i', '_', '_']","['e', 'a', 'o', 's', 'n', 'l', 'u', 't', 'r', 'y']",1,0,False
ordaining,"['o', 'r', 'd', 'a', 'i', 'n', 'i', 'n', 'g']","['e', 's', 'l', 't', 'c']",9,5,True
mirage,"['m', 'i', 'r', 'a', '_', 'e']","['s', 'n', 'l', 't', 'd', 'o', 'c', 'p', 'b', 'f']",5,0,False
rebate,"['r', 'e', 'b', 'a', 't', 'e']","['s', 'i', 'o', 'd', 'l', 'n', 'c', 'u', 'p']",6,1,True
besieger,"['_', 'e', 's', 'i', 'e', '_', 'e', 'r']","['a', 'o', 'n', 't', 'l', 'd', 'u', 'p', 'h', 'm']",6,0,False
kosher,"['_', 'o', 's', '_', 'e', 'r']","['i', 'a', 'u', 't', 'd', 'l', 'n', 'p', 'c', 'b']",4,0,False
saltwater,"['s', 'a', 'l', 't', '_', 'a', 't', 'e', 'r']","['i', 'o', 'd', 'u', 'n', 'c', 'p', 'b', 'h', 'm']",8,0,False
eventuate,"['e', '_', 'e', 'n', 't', 'u', 'a', 't', 'e']","['s', 'i', 'r', 'l', 'd', 'o', 'c', 'm', 'p', 'g']",8,0,False
repression,"['r', 'e', 'p', 'r', 'e', 's', 's', 'i', 'o', 'n']","['a', 't', 'l', 'd', 'c', 'g']",10,4,True
ruminations,"['r', 'u', 'm', 'i', 'n', 'a', 't', 'i', 'o', 'n', 's']","['e', 'l', 'g', 'c']",11,6,True
erotica,"['e', 'r', 'o', 't', 'i', 'c', 'a']","['s', 'n', 'l', 'd']",7,6,True
traps,"['t', 'r', 'a', 'p', 's']","['e', 'i', 'o', 'u', 'l', 'n', 'c', 'y']",5,2,True
aerobics,"['a', 'e', 'r', 'o', 'b', 'i', 'c', 's']","['n', 't', 'l', 'd', 'p', 'm', 'h']",8,3,True
ranches,"['r', 'a', 'n', 'c', 'h', 'e', 's']","['i', 'o', 't', 'l', 'd', 'u', 'p']",7,3,True
boundary,"['b', 'o', 'u', 'n', 'd', 'a', 'r', 'y']","['e', 'i', 's', 'l', 't', 'c', 'm']",8,3,True
schisms,"['s', '_', 'h', 'i', 's', '_', 's']","['e', 'a', 'o', 'n', 'u', 't', 'l', 'r', 'p', 'k']",5,0,False
traditional,"['t', 'r', 'a', 'd', 'i', 't', 'i', 'o', 'n', 'a', 'l']","['e', 's', 'g', 'c', 'u', 'y', 'm']",11,3,True
squatting,"['s', '_', 'u', 'a', 't', 't', 'i', 'n', 'g']","['e', 'o', 'l', 'r', 'c', 'm', 'h', 'p', 'd', 'b']",8,0,False
baobab,"['_', 'a', 'o', '_', 'a', '_']","['e', 'i', 's', 'r', 'l', 'n', 't', 'm', 'c', 'y']",3,0,False
cognate,"['c', 'o', '_', 'n', 'a', 't', 'e']","['s', 'i', 'r', 'l', 'd', 'm', 'h', 'u', 'b', 'p']",6,0,False
milkier,"['_', 'i', 'l', '_', 'i', 'e', 'r']","['s', 'n', 'a', 'o', 'd', 't', 'u', 'p', 'c', 'f']",5,0,False
proselytised,"['p', 'r', 'o', 's', 'e', 'l', '_', 't', 'i', 's', 'e', 'd']","['a', 'n', 'u', 'c', 'h', 'm', 'b', 'f', 'g', 'v']",11,0,False
hardhearted,"['_', 'a', 'r', 'd', '_', 'e', 'a', 'r', 't', 'e', 'd']","['s', 'i', 'o', 'l', 'n', 'c', 'u', 'p', 'b', 'm']",9,0,False
teargases,"['t', 'e', 'a', 'r', 'g', 'a', 's', 'e', 's']","['i', 'o', 'l', 'd', 'n', 'u', 'c', 'p', 'h']",9,1,True
rightists,"['r', 'i', 'g', 'h', 't', 'i', 's', 't', 's']","['e', 'a', 'o', 'n', 'u', 'l', 'c', 'p', 'f']",9,1,True
patients,"['p', 'a', 't', 'i', 'e', 'n', 't', 's']","['r', 'l', 'o', 'd', 'g', 'c', 'm']",8,3,True
munchies,"['m', 'u', 'n', 'c', 'h', 'i', 'e', 's']","['a', 'o', 'r', 'l', 't', 'd', 'g', 'p']",8,2,True
emetic,"['e', '_', 'e', 't', 'i', '_']","['s', 'n', 'r', 'l', 'd', 'a', 'o', 'u', 'h', 'p']",4,0,False
likelihood,"['l', 'i', '_', 'e', 'l', 'i', '_', 'o', 'o', 'd']","['s', 'n', 'r', 'a', 't', 'c', 'b', 'p', 'g', 'f']",8,0,False
enuring,"['e', 'n', 'u', 'r', 'i', 'n', 'g']","['s', 'a', 'o', 't', 'd', 'l']",7,4,True
foreskin,"['_', 'o', 'r', 'e', 's', '_', 'i', 'n']","['a', 't', 'l', 'd', 'c', 'g', 'p', 'u', 'm', 'b']",6,0,False
penury,"['p', 'e', 'n', 'u', 'r', 'y']","['s', 'i', 'a', 'o', 'd', 'l', 't']",6,3,True
bopped,"['b', 'o', 'p', 'p', 'e', 'd']","['s', 'i', 'a', 'r', 'l', 'n', 't', 'u', 'c']",6,1,True
redden,"['r', 'e', 'd', 'd', 'e', 'n']","['s', 'i', 'a', 'o', 'u', 't', 'l']",6,3,True
centimes,"['c', 'e', 'n', 't', 'i', 'm', 'e', 's']","['a', 'o', 'r', 'l', 'd', 'u', 'g', 'h', 'p']",8,1,True
trams,"['t', 'r', 'a', 'm', 's']","['e', 'i', 'o', 'u', 'l', 'n', 'c', 'y', 'p']",5,1,True
flanges,"['_', 'l', 'a', 'n', '_', 'e', 's']","['i', 'r', 'o', 't', 'd', 'u', 'c', 'p', 'm', 'y']",5,0,False
ramp,"['r', 'a', 'm', '_']","['e', 'i', 'o', 's', 'u', 'l', 't', 'y', 'n', 'c']",3,0,False
endures,"['e', 'n', 'd', 'u', 'r', 'e', 's']","['i', 'a', 'o', 't', 'l']",7,5,True
singsonged,"['s', 'i', 'n', 'g', 's', 'o', 'n', 'g', 'e', 'd']","['a', 'r', 'l', 't', 'c']",10,5,True
crimped,"['c', 'r', 'i', 'm', 'p', 'e', 'd']","['s', 'n', 'a', 'o', 'l', 't', 'u']",7,3,True
hammed,"['_', 'a', '_', '_', 'e', 'd']","['s', 'i', 'r', 'l', 'o', 't', 'n', 'u', 'c', 'g']",3,0,False
dictates,"['d', 'i', 'c', 't', 'a', 't', 'e', 's']","['r', 'n', 'l', 'o']",8,6,True
geocentric,"['g', 'e', 'o', 'c', 'e', 'n', 't', 'r', 'i', 'c']","['s', 'a', 'd', 'l']",10,6,True
thiamin,"['t', '_', 'i', 'a', 'm', 'i', 'n']","['e', 's', 'o', 'l', 'g', 'r', 'c', 'u', 'y', 'd']",6,0,False
bisect,"['_', 'i', 's', 'e', '_', 't']","['a', 'o', 'n', 'r', 'l', 'd', 'u', 'h', 'p', 'm']",4,0,False
glamors,"['_', 'l', 'a', 'm', 'o', 'r', 's']","['e', 'i', 't', 'u', 'n', 'c', 'y', 'p', 'd', 'b']",6,0,False
fleshiest,"['f', 'l', 'e', 's', 'h', 'i', 'e', 's', 't']","['a', 'o', 'n', 'r', 'd', 'u', 'p', 'c']",9,2,True
crammed,"['c', 'r', 'a', 'm', 'm', 'e', 'd']","['s', 'i', 'o', 'l', 't', 'n', 'u', 'p', 'b']",7,1,True
midstream,"['m', 'i', 'd', 's', 't', 'r', 'e', 'a', 'm']","['n', 'l', 'o', 'c', 'u', 'p', 'h']",9,3,True
twined,"['t', '_', 'i', 'n', 'e', 'd']","['s', 'a', 'r', 'o', 'l', 'g', 'u', 'c', 'p', 'f']",5,0,False
gentlemen,"['_', 'e', 'n', 't', 'l', 'e', '_', 'e', 'n']","['s', 'i', 'a', 'o', 'u', 'r', 'd', 'h', 'y', 'p']",7,0,False
sufficiency,"['s', 'u', '_', '_', 'i', 'c', 'i', 'e', 'n', 'c', '_']","['a', 'o', 'r', 'l', 't', 'd', 'g', 'p', 'h', 'm']",8,0,False
vomited,"['_', 'o', '_', 'i', 't', 'e', 'd']","['s', 'n', 'r', 'l', 'a', 'c', 'u', 'p', 'b', 'h']",5,0,False
frustrate,"['_', 'r', 'u', 's', 't', 'r', 'a', 't', 'e']","['i', 'o', 'l', 'd', 'n', 'c', 'p', 'h', 'm', 'b']",8,0,False
lessens,"['l', 'e', 's', 's', 'e', 'n', 's']","['i', 'a', 'o', 'u', 'r', 't', 'd', 'h']",7,2,True
diminish,"['_', 'i', 'm', 'i', 'n', 'i', 's', 'h']","['e', 'a', 'o', 'u', 'g', 't', 'l', 'p', 'k', 'r']",7,0,False
reckonings,"['r', 'e', 'c', '_', 'o', 'n', 'i', 'n', 'g', 's']","['a', 't', 'l', 'd', 'u', 'p', 'm', 'h', 'b', 'f']",9,0,False
electroplated,"['e', 'l', 'e', 'c', 't', 'r', 'o', 'p', 'l', 'a', 't', 'e', 'd']","['s', 'i', 'n', 'u']",13,6,True
forebodings,"['f', 'o', 'r', 'e', 'b', 'o', 'd', 'i', 'n', 'g', 's']","['a', 't', 'l', 'u', 'c', 'p', 'm', 'w']",11,2,True
erections,"['e', 'r', 'e', 'c', 't', 'i', 'o', 'n', 's']","['a', 'l', 'd']",9,7,True
porpoise,"['p', 'o', 'r', 'p', 'o', 'i', 's', 'e']","['a', 'n', 't', 'l', 'd']",8,5,True
boring,"['b', 'o', 'r', 'i', 'n', 'g']","['e', 'a', 's', 'l', 't', 'u', 'c', 'd', 'p']",6,1,True
oasis,"['o', 'a', 's', 'i', 's']","['e', 'n']",5,8,True
oppressed,"['o', 'p', 'p', 'r', 'e', 's', 's', 'e', 'd']","['i', 'a', 'u', 't', 'l', 'n']",9,4,True
pillowed,"['p', 'i', 'l', 'l', 'o', 'w', 'e', 'd']","['s', 'n', 'r', 'a', 't', 'c', 'b', 'u', 'y']",8,1,True
desolateness,"['d', 'e', 's', 'o', 'l', 'a', 't', 'e', 'n', 'e', 's', 's']","['i', 'r']",12,8,True
colicky,"['c', 'o', 'l', 'i', 'c', '_', 'y']","['e', 'a', 's', 'n', 't', 'r', 'u', 'd', 'p', 'b']",6,0,False
inertial,"['i', 'n', 'e', 'r', 't', 'i', 'a', 'l']",['s'],8,9,True
obviously,"['o', 'b', '_', 'i', 'o', 'u', 's', 'l', 'y']","['e', 'a', 'n', 't', 'r', 'c', 'p', 'd', 'm', 'f']",8,0,False
sidewall,"['s', 'i', 'd', 'e', '_', 'a', 'l', 'l']","['r', 'n', 't', 'o', 'c', 'u', 'p', 'm', 'b', 'h']",7,0,False
hateful,"['_', 'a', 't', 'e', '_', 'u', 'l']","['s', 'i', 'r', 'o', 'd', 'n', 'c', 'y', 'm', 'p']",5,0,False
burrow,"['_', 'u', 'r', 'r', 'o', '_']","['e', 'i', 'a', 's', 'l', 't', 'n', 'y', 'c', 'm']",4,0,False
turncoat,"['t', 'u', 'r', 'n', 'c', 'o', 'a', 't']","['e', 'i', 's', 'l']",8,6,True
idealistic,"['i', 'd', 'e', 'a', 'l', 'i', 's', 't', 'i', 'c']","['r', 'n', 'o']",10,7,True
coalesced,"['c', 'o', 'a', 'l', 'e', 's', 'c', 'e', 'd']","['i', 'r', 't', 'n']",9,6,True
tills,"['t', 'i', 'l', 'l', 's']","['e', 'a', 'o', 'n', 'u']",5,5,True
trivialising,"['t', 'r', 'i', '_', 'i', 'a', 'l', 'i', 's', 'i', 'n', 'g']","['e', 'o', 'u', 'c', 'y', 'm', 'p', 'd', 'h', 'b']",11,0,False
geriatric,"['_', 'e', 'r', 'i', 'a', 't', 'r', 'i', 'c']","['s', 'n', 'l', 'd', 'o', 'p', 'h', 'b', 'm', 'f']",8,0,False
endocrine,"['e', 'n', 'd', 'o', 'c', 'r', 'i', 'n', 'e']","['s', 'a', 't', 'l', 'g']",9,5,True
perjuries,"['p', 'e', 'r', '_', 'u', 'r', 'i', 'e', 's']","['a', 'o', 'n', 't', 'l', 'd', 'c', 'm', 'h', 'f']",8,0,False
decrying,"['d', 'e', 'c', 'r', '_', 'i', 'n', 'g']","['s', 'a', 'o', 't', 'l', 'u', 'p', 'f', 'h', 'b']",7,0,False
readying,"['r', 'e', 'a', 'd', '_', 'i', 'n', 'g']","['s', 't', 'l', 'o', 'c', 'u', 'p', 'm', 'b', 'w']",7,0,False
club,"['c', 'l', 'u', '_']","['e', 'i', 'a', 'o', 's', 'y', 'r', 'n', 'm', 't']",3,0,False
liver,"['l', 'i', '_', 'e', 'r']","['s', 'n', 'a', 'o', 'd', 't', 'u', 'p', 'c', 'f']",4,0,False
skate,"['s', '_', 'a', 't', 'e']","['i', 'r', 'o', 'l', 'n', 'd', 'u', 'h', 'p', 'm']",4,0,False
strangulates,"['s', 't', 'r', 'a', 'n', 'g', 'u', 'l', 'a', 't', 'e', 's']","['i', 'o', 'd', 'c', 'p', 'b']",12,4,True
decimate,"['d', 'e', 'c', 'i', 'm', 'a', 't', 'e']","['s', 'n', 'r', 'l', 'o', 'u', 'h', 'p']",8,2,True
kilowatts,"['_', 'i', 'l', 'o', '_', 'a', 't', 't', 's']","['e', 'n', 'r', 'c', 'u', 'y', 'h', 'm', 'p', 'b']",7,0,False
straying,"['s', 't', 'r', 'a', 'y', 'i', 'n', 'g']","['e', 'o', 'l', 'u', 'c', 'p', 'd', 'h', 'm']",8,1,True
whomever,"['_', '_', 'o', '_', 'e', '_', 'e', 'r']","['s', 'i', 'a', 'd', 't', 'l', 'n', 'u', 'p', 'b']",4,0,False
debrief,"['d', 'e', 'b', 'r', 'i', 'e', 'f']","['s', 'n', 'a', 'o', 'l', 't', 'u', 'p', 'c']",7,1,True
excommunicates,"['e', '_', 'c', 'o', 'm', 'm', 'u', 'n', 'i', 'c', 'a', 't', 'e', 's']","['r', 'l', 'd', 'g', 'p', 'h', 'b', 'f', 'k', 'v']",13,0,False
gases,"['_', 'a', 's', 'e', 's']","['i', 'r', 'o', 'l', 't', 'd', 'n', 'u', 'p', 'h']",4,0,False
escapee,"['e', 's', 'c', 'a', 'p', 'e', 'e']","['i', 'r', 'o', 'l', 't', 'd', 'n', 'u']",7,2,True
forelocks,"['_', 'o', 'r', 'e', 'l', 'o', 'c', '_', 's']","['i', 'a', 'u', 't', 'd', 'n', 'p', 'b', 'h', 'g']",7,0,False
apparelling,"['a', 'p', 'p', 'a', 'r', 'e', 'l', 'l', 'i', 'n', 'g']","['s', 't', 'd', 'o', 'c', 'u']",11,4,True
bares,"['_', 'a', 'r', 'e', 's']","['i', 'o', 't', 'l', 'd', 'u', 'n', 'p', 'c', 'm']",4,0,False
may,"['m', 'a', 'y']","['e', 'i', 'o', 's', 'u', 'r', 'l', 'n', 't']",3,1,True
preferring,"['p', 'r', 'e', 'f', 'e', 'r', 'r', 'i', 'n', 'g']","['s', 'a', 'o', 't', 'd', 'l', 'u', 'c']",10,2,True
accomplishments,"['a', 'c', 'c', 'o', 'm', 'p', 'l', 'i', 's', 'h', 'm', 'e', 'n', 't', 's']","['r', 'd', 'g', 'u']",15,6,True
pager,"['p', 'a', '_', 'e', 'r']","['s', 'i', 'o', 'd', 'l', 't', 'n', 'u', 'c', 'y']",4,0,False
normative,"['n', 'o', 'r', 'm', 'a', 't', 'i', '_', 'e']","['s', 'l', 'd', 'g', 'c', 'p', 'u', 'b', 'h', 'f']",8,0,False
understudied,"['u', 'n', 'd', 'e', 'r', 's', 't', 'u', 'd', 'i', 'e', 'd']","['a', 'o', 'l']",12,7,True
mongers,"['m', 'o', 'n', '_', 'e', 'r', 's']","['i', 'a', 'u', 't', 'd', 'l', 'c', 'p', 'b', 'w']",6,0,False
wallabies,"['_', 'a', 'l', 'l', 'a', 'b', 'i', 'e', 's']","['r', 'n', 't', 'd', 'o', 'c', 'u', 'p', 'm', 'h']",8,0,False
diocese,"['d', 'i', 'o', 'c', 'e', 's', 'e']","['a', 'n', 'r', 'l', 't', 'u', 'p']",7,3,True
atrocity,"['a', 't', 'r', 'o', 'c', 'i', 't', '_']","['e', 's', 'n', 'l', 'u', 'h', 'd', 'm', 'p', 'b']",7,0,False
center,"['_', 'e', 'n', 't', 'e', 'r']","['s', 'i', 'a', 'o', 'u', 'd', 'l', 'p', 'h', 'y']",5,0,False
unsheathing,"['u', 'n', 's', 'h', 'e', 'a', 't', 'h', 'i', 'n', 'g']","['r', 'l', 'o', 'd', 'c', 'm']",11,4,True
scrawny,"['s', 'c', 'r', 'a', '_', 'n', 'y']","['e', 'i', 'o', 'u', 'l', 't', 'd', 'p', 'h', 'm']",6,0,False
