target,discovered,wrong letters,number of hits,lives remaining,game won
overseer,"['o', '_', 'e', 'r', 's', 'e', 'e', 'r']","['i', 'a', 'n', 't', 'l', 'd', 'c', 'g', 'u', 'p']",7,0,False
bashfulness,"['b', 'a', 's', 'h', '_', 'u', 'l', 'n', 'e', 's', 's']","['i', 't', 'r', 'o', 'c', 'd', 'p', 'g', 'm', 'y']",10,0,False
fidgeting,"['_', 'i', 'd', 'g', 'e', 't', 'i', 'n', 'g']","['s', 'r', 'a', 'o', 'l', 'c', 'u', 'p', 'm', 'h']",8,0,False
hallucinatory,"['h', 'a', 'l', 'l', 'u', 'c', 'i', 'n', 'a', 't', 'o', 'r', 'y']","['e', 's', 'p', 'm', 'g', 'd']",13,4,True
exertions,"['e', '_', 'e', 'r', 't', 'i', 'o', 'n', 's']","['a', 'l', 'd', 'c', 'g', 'u', 'p', 'm', 'h', 'b']",8,0,False
skylines,"['s', '_', '_', 'l', 'i', 'n', 'e', 's']","['r', 'a', 't', 'o', 'd', 'c', 'g', 'u', 'p', 'm']",6,0,False
eunuchs,"['e', 'u', 'n', 'u', 'c', '_', 's']","['i', 'r', 'a', 't', 'l', 'o', 'd', 'g', 'p', 'm']",6,0,False
premiering,"['p', 'r', 'e', 'm', 'i', 'e', 'r', 'i', 'n', 'g']","['s', 'a', 't', 'o', 'l', 'c', 'd', 'u']",10,2,True
forthwith,"['_', 'o', 'r', 't', '_', '_', 'i', 't', '_']","['e', 's', 'n', 'a', 'l', 'd', 'c', 'g', 'u', 'p']",5,0,False
collectivised,"['c', 'o', 'l', 'l', 'e', 'c', 't', 'i', '_', 'i', 's', 'e', 'd']","['n', 'a', 'r', 'u', 'p', 'm', 'g', 'h', 'y', 'b']",12,0,False
hasted,"['_', 'a', 's', 't', 'e', 'd']","['r', 'i', 'o', 'l', 'n', 'u', 'c', 'p', 'g', 'm']",5,0,False
cobbles,"['c', 'o', '_', '_', 'l', 'e', 's']","['i', 'r', 'a', 'n', 't', 'd', 'g', 'u', 'p', 'm']",5,0,False
flapper,"['_', 'l', 'a', 'p', 'p', 'e', 'r']","['s', 'i', 'n', 't', 'o', 'd', 'g', 'u', 'c', 'm']",6,0,False
bodybuilding,"['b', 'o', 'd', 'y', 'b', 'u', 'i', 'l', 'd', 'i', 'n', 'g']","['e', 's', 't', 'a', 'r', 'c', 'p', 'm', 'h']",12,1,True
teleconference,"['t', 'e', 'l', 'e', 'c', 'o', 'n', '_', 'e', 'r', 'e', 'n', 'c', 'e']","['i', 's', 'a', 'u', 'p', 'm', 'd', 'g', 'h', 'y']",13,0,False
coloureds,"['c', 'o', 'l', 'o', 'u', 'r', 'e', 'd', 's']","['i', 'n', 'a', 't', 'g']",9,5,True
dappling,"['d', 'a', 'p', 'p', 'l', 'i', 'n', 'g']","['e', 's', 'r', 't', 'o', 'c', 'u']",8,3,True
escaroles,"['e', 's', 'c', 'a', 'r', 'o', 'l', 'e', 's']","['i', 'n', 't', 'd']",9,6,True
smirk,"['s', '_', 'i', 'r', '_']","['e', 'a', 'o', 'l', 't', 'n', 'd', 'u', 'c', 'p']",3,0,False
bowlers,"['_', 'o', '_', 'l', 'e', 'r', 's']","['i', 'a', 'n', 't', 'd', 'g', 'u', 'c', 'p', 'm']",5,0,False
dreamer,"['d', 'r', 'e', 'a', '_', 'e', 'r']","['s', 'i', 'n', 't', 'l', 'o', 'g', 'u', 'c', 'p']",6,0,False
flattened,"['_', 'l', 'a', 't', 't', 'e', 'n', 'e', 'd']","['s', 'i', 'r', 'o', 'c', 'g', 'u', 'p', 'm', 'h']",8,0,False
regimes,"['r', 'e', 'g', 'i', 'm', 'e', 's']","['a', 'n', 't', 'l', 'o', 'd', 'u', 'c', 'p']",7,1,True
furnishes,"['_', 'u', 'r', 'n', 'i', 's', 'h', 'e', 's']","['a', 't', 'o', 'l', 'd', 'c', 'g', 'p', 'm', 'b']",8,0,False
skaters,"['s', '_', 'a', 't', 'e', 'r', 's']","['i', 'n', 'l', 'o', 'd', 'g', 'u', 'c', 'p', 'm']",6,0,False
condoles,"['c', 'o', 'n', 'd', 'o', 'l', 'e', 's']","['i', 'r', 'a', 't']",8,6,True
housemothers,"['h', 'o', 'u', 's', 'e', 'm', 'o', 't', 'h', 'e', 'r', 's']","['i', 'n', 'a', 'l', 'c', 'p', 'd', 'g']",12,2,True
teems,"['t', 'e', 'e', '_', 's']","['a', 'r', 'o', 'l', 'i', 'n', 'd', 'u', 'c', 'p']",4,0,False
habituating,"['h', 'a', 'b', 'i', 't', 'u', 'a', 't', 'i', 'n', 'g']","['e', 's', 'r', 'o', 'l', 'c', 'd', 'p', 'm']",11,1,True
shamelessly,"['s', '_', 'a', '_', 'e', 'l', 'e', 's', 's', 'l', '_']","['i', 'n', 't', 'r', 'o', 'c', 'd', 'u', 'p', 'g']",8,0,False
silicious,"['s', 'i', 'l', 'i', 'c', 'i', 'o', 'u', 's']","['e', 'r', 'n', 'a', 't', 'd', 'g']",9,3,True
photocopier,"['p', 'h', 'o', 't', 'o', 'c', 'o', 'p', 'i', 'e', 'r']","['s', 'n', 'a', 'l', 'd', 'u', 'g', 'm']",11,2,True
opponent,"['o', 'p', 'p', 'o', 'n', 'e', 'n', 't']","['s', 'i', 'r', 'a', 'l', 'd', 'c', 'g', 'u']",8,1,True
ensuing,"['e', 'n', 's', 'u', 'i', 'n', 'g']","['r', 'a', 't', 'l', 'o', 'd']",7,4,True
sharps,"['s', '_', 'a', 'r', 'p', 's']","['e', 'i', 'o', 't', 'd', 'l', 'n', 'u', 'c', 'g']",5,0,False
welkin,"['_', 'e', 'l', '_', 'i', 'n']","['s', 'r', 'a', 'o', 't', 'd', 'u', 'c', 'p', 'g']",4,0,False
fortifying,"['_', 'o', 'r', 't', 'i', '_', '_', 'i', 'n', 'g']","['e', 's', 'a', 'l', 'c', 'd', 'u', 'p', 'm', 'h']",7,0,False
warrants,"['_', 'a', 'r', 'r', 'a', 'n', 't', 's']","['e', 'i', 'o', 'l', 'd', 'c', 'g', 'u', 'p', 'm']",7,0,False
feudal,"['_', 'e', 'u', 'd', 'a', 'l']","['s', 'r', 'i', 'o', 't', 'n', 'c', 'p', 'g', 'm']",5,0,False
gratuities,"['g', 'r', 'a', 't', 'u', 'i', 't', 'i', 'e', 's']","['n', 'o', 'l', 'c', 'd']",10,5,True
unverified,"['u', 'n', '_', 'e', 'r', 'i', '_', 'i', 'e', 'd']","['s', 'a', 't', 'o', 'l', 'c', 'g', 'p', 'm', 'h']",8,0,False
tabued,"['t', 'a', '_', 'u', 'e', 'd']","['s', 'r', 'i', 'o', 'l', 'n', 'c', 'p', 'g', 'm']",5,0,False
orthopaedist,"['o', 'r', 't', 'h', 'o', 'p', 'a', 'e', 'd', 'i', 's', 't']","['n', 'l', 'c', 'u', 'g', 'm']",12,4,True
inheritance,"['i', 'n', 'h', 'e', 'r', 'i', 't', 'a', 'n', 'c', 'e']","['s', 'o', 'l', 'd', 'u', 'p', 'g', 'm']",11,2,True
acidulous,"['a', 'c', 'i', 'd', 'u', 'l', 'o', 'u', 's']","['e', 'r', 'n', 't', 'g']",9,5,True
grumblers,"['g', 'r', 'u', 'm', 'b', 'l', 'e', 'r', 's']","['i', 'n', 'a', 't', 'o', 'd', 'c', 'p', 'h']",9,1,True
twiggiest,"['t', '_', 'i', 'g', 'g', 'i', 'e', 's', 't']","['r', 'n', 'a', 'o', 'l', 'd', 'c', 'u', 'p', 'm']",8,0,False
detestable,"['d', 'e', 't', 'e', 's', 't', 'a', '_', 'l', 'e']","['i', 'n', 'r', 'o', 'c', 'u', 'g', 'p', 'm', 'h']",9,0,False
irradiated,"['i', 'r', 'r', 'a', 'd', 'i', 'a', 't', 'e', 'd']","['s', 'n', 'o', 'l', 'c']",10,5,True
introduce,"['i', 'n', 't', 'r', 'o', 'd', 'u', 'c', 'e']","['s', 'a', 'l', 'g']",9,6,True
debuted,"['d', 'e', '_', 'u', 't', 'e', 'd']","['s', 'i', 'r', 'a', 'n', 'l', 'o', 'g', 'c', 'p']",6,0,False
transportable,"['t', 'r', 'a', 'n', 's', 'p', 'o', 'r', 't', 'a', 'b', 'l', 'e']","['i', 'c', 'u', 'm', 'g', 'd', 'h', 'y']",13,2,True
carpetbaggers,"['c', 'a', 'r', 'p', 'e', 't', 'b', 'a', 'g', 'g', 'e', 'r', 's']","['i', 'n', 'o', 'l', 'u', 'm', 'd', 'h', 'y']",13,1,True
twitting,"['t', '_', 'i', 't', 't', 'i', 'n', 'g']","['e', 's', 'r', 'a', 'o', 'l', 'd', 'c', 'u', 'p']",7,0,False
digraphs,"['d', 'i', 'g', 'r', 'a', 'p', 'h', 's']","['e', 'n', 't', 'o', 'l', 'c', 'u', 'm']",8,2,True
cornball,"['c', 'o', 'r', 'n', '_', 'a', 'l', 'l']","['e', 's', 'i', 't', 'd', 'g', 'u', 'p', 'm', 'h']",7,0,False
girdle,"['g', 'i', 'r', 'd', 'l', 'e']","['s', 'a', 'o', 't', 'n', 'u', 'c', 'p']",6,2,True
unfortunates,"['u', 'n', '_', 'o', 'r', 't', 'u', 'n', 'a', 't', 'e', 's']","['i', 'l', 'c', 'p', 'd', 'g', 'm', 'h', 'b', 'y']",11,0,False
djinn,"['d', '_', 'i', 'n', 'n']","['s', 'e', 'a', 'r', 'o', 'l', 't', 'u', 'c', 'p']",4,0,False
initiated,"['i', 'n', 'i', 't', 'i', 'a', 't', 'e', 'd']","['s', 'r', 'o', 'l']",9,6,True
barometric,"['b', 'a', 'r', 'o', 'm', 'e', 't', 'r', 'i', 'c']","['s', 'n', 'l', 'd', 'u', 'g', 'p', 'h']",10,2,True
editorially,"['e', 'd', 'i', 't', 'o', 'r', 'i', 'a', 'l', 'l', 'y']","['s', 'n', 'c', 'u', 'p', 'g', 'm', 'h', 'b']",11,1,True
rashly,"['r', 'a', 's', '_', 'l', '_']","['e', 'i', 'o', 't', 'd', 'n', 'u', 'c', 'p', 'g']",4,0,False
lash,"['l', 'a', 's', '_']","['e', 'o', 't', 'i', 'r', 'n', 'd', 'u', 'p', 'm']",3,0,False
peeling,"['p', 'e', 'e', 'l', 'i', 'n', 'g']","['s', 'r', 'a', 't', 'o', 'd', 'u', 'c']",7,2,True
maharaja,"['_', 'a', '_', 'a', 'r', 'a', '_', 'a']","['e', 's', 'i', 'n', 't', 'o', 'l', 'd', 'c', 'g']",5,0,False
brinksmanship,"['b', 'r', 'i', 'n', '_', 's', 'm', 'a', 'n', 's', 'h', 'i', 'p']","['e', 't', 'o', 'c', 'l', 'u', 'g', 'd', 'y', 'f']",12,0,False
cerebral,"['c', 'e', 'r', 'e', '_', 'r', 'a', 'l']","['s', 'i', 'n', 't', 'o', 'd', 'g', 'u', 'p', 'm']",7,0,False
rewrite,"['r', 'e', '_', 'r', 'i', 't', 'e']","['s', 'a', 'n', 'l', 'o', 'd', 'g', 'u', 'c', 'p']",6,0,False
furies,"['_', 'u', 'r', 'i', 'e', 's']","['a', 'o', 't', 'd', 'l', 'n', 'c', 'p', 'g', 'm']",5,0,False
diagnosticians,"['d', 'i', 'a', 'g', 'n', 'o', 's', 't', 'i', 'c', 'i', 'a', 'n', 's']","['e', 'r', 'l', 'u', 'p', 'm']",14,4,True
revisits,"['r', 'e', '_', 'i', 's', 'i', 't', 's']","['a', 'n', 'o', 'l', 'd', 'c', 'g', 'u', 'p', 'm']",7,0,False
biretta,"['_', 'i', 'r', 'e', 't', 't', 'a']","['s', 'n', 'l', 'o', 'd', 'g', 'u', 'c', 'p', 'm']",6,0,False
feints,"['_', 'e', 'i', 'n', 't', 's']","['r', 'a', 'o', 'd', 'l', 'u', 'c', 'p', 'g', 'm']",5,0,False
nappier,"['n', 'a', 'p', 'p', 'i', 'e', 'r']","['s', 't', 'l', 'o', 'd', 'g', 'u', 'c']",7,2,True
newsreel,"['n', 'e', '_', 's', 'r', 'e', 'e', 'l']","['i', 'a', 't', 'o', 'd', 'c', 'g', 'u', 'p', 'm']",7,0,False
yowl,"['_', 'o', '_', 'l']","['e', 's', 'a', 't', 'i', 'r', 'n', 'd', 'u', 'p']",2,0,False
strategies,"['s', 't', 'r', 'a', 't', 'e', 'g', 'i', 'e', 's']","['n', 'o', 'l', 'c', 'd', 'u']",10,4,True
torrider,"['t', 'o', 'r', 'r', 'i', 'd', 'e', 'r']","['s', 'a', 'n', 'l']",8,6,True
edgy,"['e', 'd', '_', '_']","['s', 'a', 'o', 'l', 't', 'i', 'r', 'n', 'u', 'p']",2,0,False
amulet,"['a', 'm', 'u', 'l', 'e', 't']","['s', 'r', 'i', 'o', 'd', 'n', 'c', 'p', 'g']",6,1,True
juiciest,"['_', 'u', 'i', 'c', 'i', 'e', 's', 't']","['r', 'a', 'n', 'o', 'l', 'd', 'g', 'p', 'm', 'h']",7,0,False
neckline,"['n', 'e', 'c', '_', 'l', 'i', 'n', 'e']","['s', 'r', 'a', 't', 'o', 'd', 'g', 'u', 'p', 'm']",7,0,False
helix,"['_', 'e', 'l', 'i', '_']","['s', 'a', 'r', 'o', 't', 'n', 'd', 'u', 'c', 'p']",3,0,False
factional,"['_', 'a', 'c', 't', 'i', 'o', 'n', 'a', 'l']","['e', 's', 'r', 'd', 'g', 'u', 'p', 'm', 'h', 'b']",8,0,False
betrothed,"['_', 'e', 't', 'r', 'o', 't', '_', 'e', 'd']","['s', 'i', 'n', 'a', 'l', 'c', 'g', 'u', 'p', 'm']",7,0,False
silk,"['s', 'i', 'l', '_']","['e', 'a', 'o', 't', 'r', 'n', 'd', 'u', 'p', 'm']",3,0,False
bighearted,"['b', 'i', 'g', 'h', 'e', 'a', 'r', 't', 'e', 'd']","['s', 'n', 'o', 'l', 'c', 'u', 'p', 'm']",10,2,True
confiscations,"['c', 'o', 'n', '_', 'i', 's', 'c', 'a', 't', 'i', 'o', 'n', 's']","['e', 'r', 'l', 'u', 'p', 'm', 'g', 'd', 'h', 'y']",12,0,False
officialdom,"['o', '_', '_', 'i', 'c', 'i', 'a', 'l', 'd', 'o', 'm']","['e', 's', 'n', 't', 'r', 'u', 'p', 'g', 'h', 'b']",9,0,False
kippering,"['_', 'i', 'p', 'p', 'e', 'r', 'i', 'n', 'g']","['s', 'a', 't', 'o', 'l', 'd', 'c', 'u', 'm', 'h']",8,0,False
ragtag,"['r', 'a', '_', 't', 'a', '_']","['e', 's', 'i', 'o', 'd', 'l', 'n', 'u', 'c', 'p']",4,0,False
loyalty,"['l', 'o', '_', 'a', 'l', 't', '_']","['e', 's', 'i', 'r', 'n', 'd', 'g', 'u', 'c', 'p']",5,0,False
imperfections,"['i', 'm', 'p', 'e', 'r', 'f', 'e', 'c', 't', 'i', 'o', 'n', 's']","['a', 'l', 'u', 'g', 'd', 'h', 'y', 'b']",13,2,True
skydivers,"['s', '_', '_', 'd', 'i', '_', 'e', 'r', 's']","['n', 'a', 't', 'o', 'l', 'c', 'g', 'u', 'p', 'm']",6,0,False
gybe,"['_', '_', '_', 'e']","['s', 'a', 'o', 'l', 't', 'i', 'r', 'n', 'd', 'u']",1,0,False
electrifies,"['e', 'l', 'e', 'c', 't', 'r', 'i', '_', 'i', 'e', 's']","['n', 'a', 'o', 'd', 'u', 'p', 'g', 'm', 'h', 'b']",10,0,False
toolboxes,"['t', 'o', 'o', 'l', '_', 'o', '_', 'e', 's']","['i', 'r', 'n', 'a', 'd', 'c', 'g', 'u', 'p', 'm']",7,0,False
subsides,"['s', 'u', '_', 's', 'i', 'd', 'e', 's']","['r', 'a', 'n', 't', 'o', 'l', 'c', 'g', 'p', 'm']",7,0,False
misjudgments,"['m', 'i', 's', '_', 'u', 'd', 'g', 'm', 'e', 'n', 't', 's']","['a', 'r', 'o', 'l', 'c', 'p', 'h', 'b', 'y', 'f']",11,0,False
sneaker,"['s', 'n', 'e', 'a', '_', 'e', 'r']","['i', 't', 'l', 'o', 'd', 'g', 'u', 'c', 'p', 'm']",6,0,False
renegotiates,"['r', 'e', 'n', 'e', 'g', 'o', 't', 'i', 'a', 't', 'e', 's']","['l', 'c', 'u', 'p', 'd']",12,5,True
chauffeuring,"['c', 'h', 'a', 'u', 'f', 'f', 'e', 'u', 'r', 'i', 'n', 'g']","['s', 't', 'o', 'l', 'p', 'd', 'm', 'b', 'y']",12,1,True
preserves,"['_', 'r', 'e', 's', 'e', 'r', '_', 'e', 's']","['i', 'n', 'a', 't', 'o', 'l', 'd', 'c', 'g', 'u']",7,0,False
bruising,"['_', 'r', 'u', 'i', 's', 'i', 'n', 'g']","['e', 'a', 't', 'o', 'l', 'd', 'c', 'p', 'm', 'h']",7,0,False
livid,"['l', 'i', '_', 'i', 'd']","['s', 'e', 'a', 'r', 'o', 't', 'n', 'u', 'c', 'p']",4,0,False
hesitant,"['h', 'e', 's', 'i', 't', 'a', 'n', 't']","['r', 'o', 'l', 'd', 'c', 'g', 'u', 'p', 'm']",8,1,True
balsas,"['_', 'a', 'l', 's', 'a', 's']","['e', 'r', 'i', 'o', 't', 'd', 'n', 'u', 'c', 'p']",5,0,False
scraping,"['s', 'c', 'r', 'a', 'p', 'i', 'n', 'g']","['e', 't', 'o', 'l', 'd', 'u']",8,4,True
impound,"['i', 'm', 'p', 'o', 'u', 'n', 'd']","['e', 's', 'r', 'a', 't', 'l', 'g', 'c']",7,2,True
fumbles,"['_', 'u', '_', '_', 'l', 'e', 's']","['i', 'r', 'a', 'n', 't', 'o', 'd', 'g', 'c', 'p']",4,0,False
wider,"['_', 'i', 'd', 'e', 'r']","['s', 'a', 'o', 'l', 't', 'n', 'u', 'c', 'p', 'h']",4,0,False
syndicated,"['s', '_', 'n', 'd', 'i', 'c', 'a', 't', 'e', 'd']","['r', 'o', 'l', 'u', 'g', 'p', 'm', 'h', 'b', 'f']",9,0,False
chef,"['_', '_', 'e', '_']","['s', 'a', 'o', 'l', 't', 'i', 'r', 'n', 'd', 'u']",1,0,False
condition,"['c', 'o', 'n', 'd', 'i', 't', 'i', 'o', 'n']","['e', 's', 'r', 'a', 'l']",9,5,True
sepulchral,"['s', 'e', 'p', 'u', 'l', 'c', 'h', 'r', 'a', 'l']","['i', 'n', 't', 'o', 'd', 'g', 'm']",10,3,True
agape,"['a', '_', 'a', '_', 'e']","['s', 'r', 'o', 'l', 't', 'i', 'n', 'd', 'u', 'c']",3,0,False
humidifier,"['h', 'u', 'm', 'i', 'd', 'i', '_', 'i', 'e', 'r']","['s', 'n', 'a', 't', 'o', 'l', 'c', 'g', 'p', 'b']",9,0,False
cued,"['_', 'u', 'e', 'd']","['s', 'a', 'o', 'l', 't', 'i', 'r', 'n', 'p', 'm']",3,0,False
furnishings,"['_', 'u', 'r', 'n', 'i', 's', 'h', 'i', 'n', 'g', 's']","['e', 't', 'a', 'o', 'l', 'c', 'd', 'p', 'm', 'b']",10,0,False
frisking,"['_', 'r', 'i', 's', '_', 'i', 'n', 'g']","['e', 'a', 't', 'o', 'l', 'd', 'c', 'u', 'p', 'm']",6,0,False
language,"['l', 'a', 'n', 'g', 'u', 'a', 'g', 'e']","['s', 'i', 'r', 't', 'o', 'd', 'c']",8,3,True
sponsoring,"['s', 'p', 'o', 'n', 's', 'o', 'r', 'i', 'n', 'g']","['e', 'a', 't', 'l', 'c', 'd', 'u']",10,3,True
infesting,"['i', 'n', '_', 'e', 's', 't', 'i', 'n', 'g']","['r', 'a', 'o', 'l', 'd', 'c', 'u', 'p', 'm', 'h']",8,0,False
reemphasising,"['r', 'e', 'e', 'm', 'p', 'h', 'a', 's', 'i', 's', 'i', 'n', 'g']","['t', 'o', 'c', 'l', 'u', 'd']",13,4,True
notepaper,"['n', 'o', 't', 'e', 'p', 'a', 'p', 'e', 'r']","['s', 'i', 'l', 'd', 'c', 'g', 'u']",9,3,True
sibyl,"['s', 'i', '_', '_', 'l']","['e', 'a', 'r', 'o', 't', 'n', 'd', 'u', 'c', 'p']",3,0,False
dogie,"['d', 'o', '_', 'i', 'e']","['s', 'a', 'r', 'l', 't', 'n', 'u', 'c', 'p', 'h']",4,0,False
anneal,"['a', 'n', 'n', 'e', 'a', 'l']","['s', 'r', 'i', 'o', 't', 'd']",6,4,True
subliming,"['s', 'u', 'b', 'l', 'i', 'm', 'i', 'n', 'g']","['e', 'r', 'a', 't', 'o', 'd', 'c', 'p', 'h']",9,1,True
canton,"['c', 'a', 'n', 't', 'o', 'n']","['e', 's', 'r', 'i', 'd', 'l', 'u']",6,3,True
earthing,"['e', 'a', 'r', 't', 'h', 'i', 'n', 'g']","['s', 'o', 'l', 'd', 'c', 'u', 'p', 'm']",8,2,True
chromium,"['c', 'h', 'r', 'o', 'm', 'i', 'u', 'm']","['e', 's', 'a', 'n', 't', 'l', 'd', 'g', 'p']",8,1,True
appended,"['a', 'p', 'p', 'e', 'n', 'd', 'e', 'd']","['s', 'i', 'r', 't', 'o', 'l', 'c', 'g', 'u']",8,1,True
consign,"['c', 'o', 'n', 's', 'i', 'g', 'n']","['e', 'r', 'a', 't', 'l', 'd', 'u']",7,3,True
indoctrinating,"['i', 'n', 'd', 'o', 'c', 't', 'r', 'i', 'n', 'a', 't', 'i', 'n', 'g']","['e', 's', 'l', 'u', 'p', 'm']",14,4,True
encountering,"['e', 'n', 'c', 'o', 'u', 'n', 't', 'e', 'r', 'i', 'n', 'g']","['s', 'a', 'l', 'p', 'd']",12,5,True
vapor,"['_', 'a', 'p', 'o', 'r']","['s', 'e', 'l', 't', 'i', 'n', 'd', 'u', 'c', 'h']",4,0,False
outlasts,"['o', 'u', 't', 'l', 'a', 's', 't', 's']","['e', 'i', 'r', 'n', 'd', 'c', 'g']",8,3,True
commitments,"['c', 'o', 'm', 'm', 'i', 't', 'm', 'e', 'n', 't', 's']","['a', 'r', 'l', 'd', 'u', 'p', 'g']",11,3,True
hungered,"['h', 'u', 'n', 'g', 'e', 'r', 'e', 'd']","['s', 'i', 'a', 't', 'o', 'l', 'c', 'p', 'm']",8,1,True
wigs,"['_', 'i', '_', 's']","['e', 'a', 'o', 'l', 't', 'r', 'n', 'd', 'u', 'p']",2,0,False
nigh,"['n', 'i', '_', '_']","['e', 's', 'a', 'o', 'l', 't', 'r', 'd', 'u', 'p']",2,0,False
easterlies,"['e', 'a', 's', 't', 'e', 'r', 'l', 'i', 'e', 's']","['n', 'o']",10,8,True
repressing,"['r', 'e', 'p', 'r', 'e', 's', 's', 'i', 'n', 'g']","['a', 't', 'o', 'l', 'c', 'd', 'u']",10,3,True
retribution,"['r', 'e', 't', 'r', 'i', 'b', 'u', 't', 'i', 'o', 'n']","['s', 'a', 'l', 'c', 'd', 'p', 'g', 'm', 'h']",11,1,True
maladies,"['m', 'a', 'l', 'a', 'd', 'i', 'e', 's']","['r', 'n', 't', 'o', 'c', 'g', 'u', 'p']",8,2,True
displacement,"['d', 'i', 's', 'p', 'l', 'a', 'c', 'e', 'm', 'e', 'n', 't']","['r', 'o', 'u', 'g']",12,6,True
portholes,"['p', 'o', 'r', 't', 'h', 'o', 'l', 'e', 's']","['i', 'n', 'a', 'd', 'c', 'g', 'u', 'm']",9,2,True
putters,"['p', 'u', 't', 't', 'e', 'r', 's']","['i', 'a', 'n', 'l', 'o', 'd', 'g', 'c']",7,2,True
char,"['_', '_', 'a', 'r']","['e', 's', 'o', 'l', 't', 'i', 'n', 'd', 'u', 'p']",2,0,False
anthropologist,"['a', 'n', 't', 'h', 'r', 'o', 'p', 'o', 'l', 'o', 'g', 'i', 's', 't']","['e', 'c', 'u', 'm', 'd']",14,5,True
slowed,"['s', 'l', 'o', '_', 'e', 'd']","['r', 'a', 'i', 't', 'n', 'u', 'c', 'p', 'g', 'm']",5,0,False
required,"['r', 'e', '_', 'u', 'i', 'r', 'e', 'd']","['s', 'a', 'n', 't', 'o', 'l', 'c', 'g', 'p', 'm']",7,0,False
spitballs,"['s', 'p', 'i', 't', '_', 'a', 'l', 'l', 's']","['e', 'r', 'n', 'o', 'd', 'c', 'g', 'u', 'm', 'h']",8,0,False
embossing,"['e', 'm', 'b', 'o', 's', 's', 'i', 'n', 'g']","['r', 'a', 't', 'l', 'd', 'c', 'u', 'p', 'h']",9,1,True
partizan,"['p', 'a', 'r', 't', 'i', '_', 'a', 'n']","['e', 's', 'o', 'l', 'd', 'c', 'g', 'u', 'm', 'h']",7,0,False
pictograph,"['p', 'i', 'c', 't', 'o', 'g', 'r', 'a', 'p', 'h']","['e', 's', 'n', 'l', 'd', 'u', 'm']",10,3,True
spaniel,"['s', 'p', 'a', 'n', 'i', 'e', 'l']","['r', 't', 'o', 'd', 'g', 'u', 'c']",7,3,True
zephyrs,"['_', 'e', '_', '_', '_', 'r', 's']","['i', 'a', 'n', 't', 'l', 'o', 'd', 'g', 'u', 'c']",3,0,False
proboscises,"['p', 'r', 'o', 'b', 'o', 's', 'c', 'i', 's', 'e', 's']","['n', 't', 'a', 'l', 'd', 'u', 'g', 'm', 'h']",11,1,True
fiscal,"['_', 'i', 's', 'c', 'a', 'l']","['e', 'r', 'o', 't', 'd', 'n', 'u', 'p', 'g', 'm']",5,0,False
caviled,"['c', 'a', '_', 'i', 'l', 'e', 'd']","['s', 'r', 'n', 't', 'o', 'g', 'u', 'p', 'm', 'h']",6,0,False
manipulations,"['m', 'a', 'n', 'i', 'p', 'u', 'l', 'a', 't', 'i', 'o', 'n', 's']","['e', 'r', 'c']",13,7,True
flotilla,"['_', 'l', 'o', 't', 'i', 'l', 'l', 'a']","['e', 's', 'r', 'n', 'd', 'c', 'g', 'u', 'p', 'm']",7,0,False
tusked,"['t', 'u', 's', '_', 'e', 'd']","['r', 'a', 'i', 'o', 'l', 'n', 'c', 'p', 'g', 'm']",5,0,False
sinuous,"['s', 'i', 'n', 'u', 'o', 'u', 's']","['e', 'r', 'a', 't', 'l', 'd', 'g']",7,3,True
goldenrod,"['g', 'o', 'l', 'd', 'e', 'n', 'r', 'o', 'd']","['s', 'i', 'a', 't', 'c']",9,5,True
anal,"['a', 'n', 'a', 'l']","['e', 's', 'o', 't', 'i', 'r']",4,4,True
projectionists,"['p', 'r', 'o', '_', 'e', 'c', 't', 'i', 'o', 'n', 'i', 's', 't', 's']","['a', 'l', 'u', 'm', 'd', 'g', 'h', 'y', 'b', 'v']",13,0,False
odd,"['o', 'd', 'd']","['a', 'e', 'i', 't', 'p']",3,5,True
influentially,"['i', 'n', '_', 'l', 'u', 'e', 'n', 't', 'i', 'a', 'l', 'l', 'y']","['s', 'o', 'r', 'c', 'p', 'm', 'g', 'd', 'h', 'b']",12,0,False
misquoting,"['m', 'i', 's', '_', 'u', 'o', 't', 'i', 'n', 'g']","['e', 'a', 'r', 'l', 'c', 'd', 'p', 'h', 'b', 'f']",9,0,False
roweling,"['r', 'o', '_', 'e', 'l', 'i', 'n', 'g']","['s', 'a', 't', 'd', 'c', 'u', 'p', 'm', 'h', 'b']",7,0,False
parental,"['p', 'a', 'r', 'e', 'n', 't', 'a', 'l']","['s', 'i', 'o', 'd', 'c', 'g', 'u']",8,3,True
dollop,"['d', 'o', 'l', 'l', 'o', 'p']","['e', 's', 'r', 'a', 'i', 't', 'n', 'u', 'c']",6,1,True
retrievers,"['r', 'e', 't', 'r', 'i', 'e', '_', 'e', 'r', 's']","['n', 'a', 'o', 'l', 'c', 'd', 'u', 'g', 'p', 'm']",9,0,False
geometry,"['g', 'e', 'o', 'm', 'e', 't', 'r', '_']","['s', 'i', 'a', 'n', 'l', 'd', 'c', 'u', 'p', 'h']",7,0,False
delivered,"['d', 'e', 'l', 'i', '_', 'e', 'r', 'e', 'd']","['s', 'n', 'a', 't', 'o', 'c', 'g', 'u', 'p', 'm']",8,0,False
quadrilateral,"['_', 'u', 'a', 'd', 'r', 'i', 'l', 'a', 't', 'e', 'r', 'a', 'l']","['n', 's', 'o', 'c', 'p', 'm', 'g', 'h', 'y', 'b']",12,0,False
